Max,Generations,Min,Avg,Std,Available
8.400000000000000000e+01,1.930000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.940000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.950000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.960000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.970000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.980000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.990000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.000000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.010000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.020000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.030000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.040000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.050000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.060000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.070000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.080000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.090000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.100000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.110000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.120000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.130000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.140000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.150000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.160000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.170000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.180000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.190000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.200000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.210000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.220000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.230000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.240000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.250000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.260000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.270000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.280000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.290000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.300000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.310000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.320000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.330000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.340000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.350000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.360000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.370000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.380000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.390000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.400000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.410000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.420000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.430000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.440000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.450000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.460000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.470000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.480000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.490000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.500000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.510000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.520000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.530000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.540000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.550000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.560000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.570000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.580000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.590000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.600000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.610000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.620000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.630000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.640000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.650000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.660000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.670000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.680000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.690000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.700000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.710000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.720000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.730000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.740000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.750000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.760000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.770000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.780000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.790000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.800000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.810000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.820000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.830000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.840000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.850000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.860000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.870000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.880000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.890000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.900000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.910000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.920000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.930000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.940000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.950000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.960000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.970000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.980000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,2.990000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,3.000000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,3.010000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.500000000000000000e+01,3.020000000000000000e+02,8.400000000000000000e+01,8.401000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.500000000000000000e+01,3.030000000000000000e+02,8.400000000000000000e+01,8.401000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.500000000000000000e+01,3.040000000000000000e+02,8.400000000000000000e+01,8.401999999999999602e+01,1.400000000000000133e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.050000000000000000e+02,8.400000000000000000e+01,8.401999999999999602e+01,1.400000000000000133e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.060000000000000000e+02,8.400000000000000000e+01,8.403000000000000114e+01,1.705869999999999886e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.070000000000000000e+02,8.400000000000000000e+01,8.404999999999999716e+01,2.179449999999999998e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.080000000000000000e+02,8.400000000000000000e+01,8.406000000000000227e+01,2.374870000000000037e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.090000000000000000e+02,8.400000000000000000e+01,8.407999999999999829e+01,2.712930000000000064e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.100000000000000000e+02,8.400000000000000000e+01,8.409999999999999432e+01,2.999999999999999889e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.110000000000000000e+02,8.400000000000000000e+01,8.412999999999999545e+01,3.363030000000000186e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.120000000000000000e+02,8.400000000000000000e+01,8.417000000000000171e+01,3.756329999999999947e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.130000000000000000e+02,8.400000000000000000e+01,8.418000000000000682e+01,3.841870000000000007e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.140000000000000000e+02,8.400000000000000000e+01,8.420000000000000284e+01,4.000000000000000222e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.150000000000000000e+02,8.400000000000000000e+01,8.423999999999999488e+01,4.270829999999999904e-01,8.900000000000000000e+01
8.500000000000000000e+01,3.160000000000000000e+02,8.400000000000000000e+01,8.429000000000000625e+01,4.537619999999999987e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.170000000000000000e+02,8.400000000000000000e+01,8.435999999999999943e+01,5.003999999999999559e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.180000000000000000e+02,8.400000000000000000e+01,8.445000000000000284e+01,5.172039999999999971e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.190000000000000000e+02,8.400000000000000000e+01,8.454999999999999716e+01,5.172039999999999971e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.200000000000000000e+02,8.400000000000000000e+01,8.465999999999999659e+01,4.943679999999999741e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.210000000000000000e+02,8.400000000000000000e+01,8.482999999999999829e+01,4.013729999999999798e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.220000000000000000e+02,8.400000000000000000e+01,8.498000000000000398e+01,1.989970000000000072e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.230000000000000000e+02,8.500000000000000000e+01,8.501000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.600000000000000000e+01,3.240000000000000000e+02,8.500000000000000000e+01,8.501000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.600000000000000000e+01,3.250000000000000000e+02,8.500000000000000000e+01,8.501000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.600000000000000000e+01,3.260000000000000000e+02,8.500000000000000000e+01,8.501000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.600000000000000000e+01,3.270000000000000000e+02,8.500000000000000000e+01,8.501000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.600000000000000000e+01,3.280000000000000000e+02,8.500000000000000000e+01,8.501999999999999602e+01,1.400000000000000133e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.290000000000000000e+02,8.500000000000000000e+01,8.501999999999999602e+01,1.400000000000000133e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.300000000000000000e+02,8.500000000000000000e+01,8.504000000000000625e+01,1.959589999999999943e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.310000000000000000e+02,8.500000000000000000e+01,8.504999999999999716e+01,2.179449999999999998e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.320000000000000000e+02,8.500000000000000000e+01,8.504999999999999716e+01,2.179449999999999998e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.330000000000000000e+02,8.500000000000000000e+01,8.504999999999999716e+01,2.179449999999999998e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.340000000000000000e+02,8.500000000000000000e+01,8.506000000000000227e+01,2.374870000000000037e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.350000000000000000e+02,8.500000000000000000e+01,8.506000000000000227e+01,2.374870000000000037e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.360000000000000000e+02,8.500000000000000000e+01,8.509000000000000341e+01,2.861819999999999919e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.370000000000000000e+02,8.500000000000000000e+01,8.510999999999999943e+01,3.128900000000000015e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.380000000000000000e+02,8.500000000000000000e+01,8.512999999999999545e+01,3.363030000000000186e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.390000000000000000e+02,8.500000000000000000e+01,8.515000000000000568e+01,3.570710000000000273e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.400000000000000000e+02,8.500000000000000000e+01,8.515000000000000568e+01,3.570710000000000273e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.410000000000000000e+02,8.500000000000000000e+01,8.520000000000000284e+01,4.000000000000000222e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.420000000000000000e+02,8.500000000000000000e+01,8.523000000000000398e+01,4.208330000000000126e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.430000000000000000e+02,8.500000000000000000e+01,8.526999999999999602e+01,4.439589999999999925e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.440000000000000000e+02,8.500000000000000000e+01,8.534999999999999432e+01,4.769700000000000051e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.450000000000000000e+02,8.500000000000000000e+01,8.545999999999999375e+01,4.983969999999999789e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.460000000000000000e+02,8.500000000000000000e+01,8.562000000000000455e+01,4.853859999999999841e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.470000000000000000e+02,8.500000000000000000e+01,8.579999999999999716e+01,4.000000000000000222e-01,8.900000000000000000e+01
8.600000000000000000e+01,3.480000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.490000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.500000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.510000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.520000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.530000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.540000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.550000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.560000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.570000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.580000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.590000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.600000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.610000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.620000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.630000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.640000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.650000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.600000000000000000e+01,3.660000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.700000000000000000e+01,3.670000000000000000e+02,8.600000000000000000e+01,8.601000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.700000000000000000e+01,3.680000000000000000e+02,8.600000000000000000e+01,8.601000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.700000000000000000e+01,3.690000000000000000e+02,8.600000000000000000e+01,8.601000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.700000000000000000e+01,3.700000000000000000e+02,8.600000000000000000e+01,8.601000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.700000000000000000e+01,3.710000000000000000e+02,8.600000000000000000e+01,8.601000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.700000000000000000e+01,3.720000000000000000e+02,8.600000000000000000e+01,8.601000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.700000000000000000e+01,3.730000000000000000e+02,8.600000000000000000e+01,8.601000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
8.800000000000000000e+01,3.740000000000000000e+02,8.600000000000000000e+01,8.603000000000000114e+01,2.215850000000000042e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.750000000000000000e+02,8.600000000000000000e+01,8.604999999999999716e+01,2.958040000000000114e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.760000000000000000e+02,8.600000000000000000e+01,8.606999999999999318e+01,3.536949999999999816e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.770000000000000000e+02,8.600000000000000000e+01,8.609000000000000341e+01,3.766959999999999753e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.780000000000000000e+02,8.600000000000000000e+01,8.610999999999999943e+01,4.217819999999999903e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.790000000000000000e+02,8.600000000000000000e+01,8.612999999999999545e+01,4.616279999999999828e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.800000000000000000e+02,8.600000000000000000e+01,8.617000000000000171e+01,5.109789999999999610e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.810000000000000000e+02,8.600000000000000000e+01,8.620999999999999375e+01,5.708769999999999678e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.820000000000000000e+02,8.600000000000000000e+01,8.623000000000000398e+01,5.975780000000000536e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.830000000000000000e+02,8.600000000000000000e+01,8.629000000000000625e+01,6.677570000000000450e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.840000000000000000e+02,8.600000000000000000e+01,8.634000000000000341e+01,7.102110000000000367e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.850000000000000000e+02,8.600000000000000000e+01,8.643999999999999773e+01,7.787169999999999925e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.860000000000000000e+02,8.600000000000000000e+01,8.648000000000000398e+01,8.059779999999999722e-01,8.900000000000000000e+01
